Business_Name,User,Rating,Date,Review_Text,Processed_Text,Sentiment_Label,Review_Length
Domino's Pizza Madurai,Barath T,5,8 years ago,"Very good place, neat and clean, servers tasty food",very good place neat clean servers tasty food,Positive,8
Domino's Pizza Madurai,Bala,5,8 years ago,good place for party times.. delicious pizzas.. very polite staffs.. cheese burst ban with peri peri pizza is my damn favourite.. try it once..,good place party times delicious pizzas very polite staffs cheese burst ban peri peri pizza my damn favourite try once,Positive,20
Domino's Pizza Madurai,Vasanth M Shanmugam,1,4 years ago,Don’t visit this place. There is no place to wash hands separately. I will not recommend this place to anyone,dont visit place there no place wash hands separately i will not recommend place anyone,Negative,15
Domino's Pizza Madurai,Mahesh M,4,4 years ago,Nice place to hangout with friends .. reasonable price ... The view is good with the road side. Taste is also good,nice place hangout friends reasonable price view good road side taste also good,Positive,13
Domino's Pizza Madurai,Thenrajan Mathialagan,3,4 years ago,Ambiance was OK.. Pizza was not up to the mark like in other locations.. Server was down at this location and had to order it online via Mobile app which took time.,ambiance ok pizza not up mark like other locations server down location had order online via mobile app which took time,Neutral,21
Domino's Pizza Madurai,Ashokraj Ramachandran,1,a year ago,"I have been waiting for two hours for my pizza, and it was very cold.very cold",i have been waiting two hours my pizza very coldvery cold,Negative,11
Domino's Pizza Madurai,Venkatesh A,5,6 years ago,"If you think Madurai is only famous for Idlys then visit here you regret it.

Taste was well maintained and ambience also nice as usual Domino's outlet.",if you think madurai only famous idlys then visit here you regret taste well maintained ambience also nice as usual dominos outlet,Positive,22
Domino's Pizza Madurai,Srsp Home,1,11 months ago,"*No separate handwash, but there is one inside the small unclean toilet without water.
Almost Lost my apitation....
*Noise screen curtain..
*Took almost 40minits to deliver on the table.. with wet weper.. no crisps..",no separate handwash but there one inside small unclean toilet without water almost lost my apitation noise screen curtain took almost minits deliver table wet weper no crisps,Negative,28
Domino's Pizza Madurai,KAMALAKANNAN C,4,3 years ago,Freshly Baked. Costly. Always South Indian Food is good for health.,freshly baked costly always south indian food good health,Positive,9
Domino's Pizza Madurai,Anusha Baskaran,5,3 years ago,Bit expensive but quality... Tried their new roti pizza ... Ok type... Mainly i love pizza and burger there. My husband likes the choco lava cake.,bit expensive but quality tried their new roti pizza ok type mainly i love pizza burger there my husband likes choco lava cake,Positive,23
Domino's Pizza Madurai,getout raja,1,10 months ago,"I have order stuffed garlic bread in that they have studfed rotten onion i am unable to eat it,, such a worst thing and also i am unable to book a complaint regarding it in the app… Seriously you guys are going worst….i am fully disappointed with you guys…",i have order stuffed garlic bread they have studfed rotten onion i am unable eat such worst thing also i am unable book complaint regarding app seriously you guys going worsti am fully disappointed you guys,Negative,36
Domino's Pizza Madurai,rajkumar Thirumalaikani,3,5 years ago,"taste and everything are fine,but for dine-in there is no much space sit during peak days",taste everything finebut dinein there no much space sit during peak days,Neutral,12
Domino's Pizza Madurai,Kishore Kumar,1,a year ago,Never delvers on time. Delivery person once picked the order from store he will request the customer that he will change the order status to delivered and will promise to deliver in 10 minutes irrespective of the distance he has to travel. But will deliver multiple deliveries and will reach us after one hour and the pizza will be like dash.,never delvers time delivery person once picked order from store he will request customer he will change order status delivered will promise deliver minutes irrespective distance he has travel but will deliver multiple deliveries will reach us after one hour pizza will be like dash,Negative,45
